,ticker,sector,sub-industry,returns,totalYears
3240,MITT,Real Estate,REIT—Mortgage,0.5833333333333334,12
3241,MIY,Financial Services,Asset Management,0.4838709677419355,31
3242,MKC,Consumer Defensive,Packaged Foods,0.5686274509803921,51
3243,MKDW,,,0.0,1
3244,MKL,Financial Services,Insurance—Property & Casualty,0.6216216216216216,37
3245,MKSI,Technology,Scientific & Technical Instruments,0.76,25
3246,MKTW,Financial Services,Financial Data & Stock Exchanges,0.3333333333333333,3
3247,MKTX,Financial Services,Capital Markets,0.631578947368421,19
3248,ML,Technology,Software—Application,0.3333333333333333,3
3249,MLAB,Technology,Scientific & Technical Instruments,0.6,40
3250,MLCO,Consumer Cyclical,Resorts & Casinos,0.6470588235294118,17
3251,MLEC,Healthcare,Biotechnology,0.3333333333333333,3
3252,MLGO,Technology,Software—Infrastructure,0.0,3
3253,MLKN,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0.5454545454545454,44
3254,MLM,Basic Materials,Building Materials,0.7666666666666667,30
3255,MLNK,Technology,Software—Application,0.0,2
3256,MLP,Real Estate,Real Estate Services,0.7,30
3257,MLPB,,,0.375,8
3258,MLPR,,,0.3333333333333333,3
3259,MLR,Consumer Cyclical,Auto Parts,0.6206896551724138,29
3260,MLSS,Healthcare,Medical Instruments & Supplies,0.35714285714285715,28
3261,MLTX,Healthcare,Biotechnology,0.3333333333333333,3
3262,MMA,,,,0
3263,MMC,Financial Services,Insurance Brokers,0.6470588235294118,51
3264,MMD,Financial Services,Asset Management,0.6363636363636364,11
3265,MMI,Real Estate,Real Estate Services,0.5,10
3266,MMLP,Energy,Oil & Gas Midstream,0.6190476190476191,21
3267,MMM,Industrials,Conglomerates,0.5967741935483871,62
3268,MMS,Industrials,Specialty Business Services,0.6153846153846154,26
3269,MMSI,Healthcare,Medical Instruments & Supplies,0.5757575757575758,33
3270,MMT,Financial Services,Asset Management,0.6216216216216216,37
3271,MMV,Communication Services,Entertainment,0.0,2
3272,MMYT,Consumer Cyclical,Travel Services,0.46153846153846156,13
3273,MNDO,Technology,Software—Application,0.6521739130434783,23
3274,MNDR,Healthcare,Health Information Services,,0
3275,MNDY,Technology,Software—Application,1.0,2
3276,MNKD,Healthcare,Biotechnology,0.47368421052631576,19
3277,MNMD,Healthcare,Biotechnology,0.8571428571428571,7
3278,MNOV,Healthcare,Biotechnology,0.5882352941176471,17
3279,MNPR,Healthcare,Biotechnology,0.5,4
3280,MNRO,Consumer Cyclical,Auto Parts,0.5625,32
3281,MNSB,Financial Services,Banks—Regional,0.5,18
3282,MNSBP,Financial Services,Banks—Regional,0.3333333333333333,3
3283,MNSO,Consumer Cyclical,Specialty Retail,0.3333333333333333,3
3284,MNST,Consumer Defensive,Beverages—Non-Alcoholic,0.6578947368421053,38
3285,MNTK,Utilities,Utilities—Diversified,0.0,3
3286,MNTN,Financial Services,Shell Companies,0.5,2
3287,MNTS,Industrials,Aerospace & Defense,0.25,4
3288,MNY,Communication Services,Internet Content & Information,1.0,3
3289,MO,Consumer Defensive,Tobacco,0.5161290322580645,62
3290,MOB,Technology,Communication Equipment,0.0,1
3291,MOBX,Technology,Semiconductors,0.5,2
3292,MOD,Consumer Cyclical,Auto Parts,0.6341463414634146,41
3293,MODD,Healthcare,Medical Devices,0.5,2
3294,MODG,Consumer Cyclical,Leisure,0.59375,32
3295,MODV,Healthcare,Medical Care Facilities,0.4,20
3296,MOFG,Financial Services,Banks—Regional,0.5625,16
3297,MOGO,Technology,Software—Infrastructure,0.6666666666666666,6
3298,MOGU,Consumer Cyclical,Internet Retail,0.4,5
3299,MOH,Healthcare,Healthcare Plans,0.5,20
3300,MOLN,Healthcare,Biotechnology,1.0,2
3301,MOMO,Communication Services,Internet Content & Information,0.6666666666666666,9
3302,MOND,Consumer Cyclical,Travel Services,1.0,3
3303,MORN,Financial Services,Financial Data & Stock Exchanges,0.4444444444444444,18
3304,MOS,Basic Materials,Agricultural Inputs,0.6388888888888888,36
3305,MOVE,Healthcare,Medical Devices,0.3333333333333333,3
3306,MP,Basic Materials,Other Industrial Metals & Mining,0.3333333333333333,3
3307,MPA,Financial Services,Asset Management,0.5483870967741935,31
3308,MPAA,Consumer Cyclical,Auto Parts,0.4,30
3309,MPB,Financial Services,Banks—Regional,0.5384615384615384,26
3310,MPC,Energy,Oil & Gas Refining & Marketing,0.5833333333333334,12
3311,MPLN,Healthcare,Health Information Services,0.5,4
3312,MPLX,Energy,Oil & Gas Midstream,0.45454545454545453,11
3313,MPTI,Technology,Electronic Components,0.0,1
3314,MPV,Financial Services,Asset Management,0.5142857142857142,35
3315,MPW,Real Estate,REIT—Healthcare Facilities,0.6111111111111112,18
3316,MPWR,Technology,Semiconductors,0.5263157894736842,19
3317,MPX,Consumer Cyclical,Recreational Vehicles,0.5217391304347826,23
3318,MQ,Technology,Software—Infrastructure,0.0,2
3319,MQT,Financial Services,Asset Management,0.4838709677419355,31
3320,MQY,Financial Services,Asset Management,0.4838709677419355,31
3321,MRAM,Technology,Semiconductors,0.2857142857142857,7
3322,MRBK,Financial Services,Banks—Regional,0.3333333333333333,6
3323,MRCC,Financial Services,Asset Management,0.6363636363636364,11
3324,MRCY,Industrials,Aerospace & Defense,0.6923076923076923,26
3325,MREO,Healthcare,Biotechnology,0.0,5
3326,MRIN,Technology,Software—Application,0.5454545454545454,11
3327,MRK,Healthcare,Drug Manufacturers—General,0.5967741935483871,62
3328,MRKR,Healthcare,Biotechnology,0.5238095238095238,21
3329,MRM,Consumer Cyclical,Personal Services,1.0,3
3330,MRNA,Healthcare,Biotechnology,0.6,5
3331,MRNO,Real Estate,Real Estate—Development,0.5,2
3332,MRO,Energy,Oil & Gas E&P,0.5967741935483871,62
3333,MRSN,Healthcare,Biotechnology,0.5,6
3334,MRT,Technology,Software—Application,1.0,2
3335,MRTN,Industrials,Trucking,0.7567567567567568,37
3336,MRUS,Healthcare,Biotechnology,0.5714285714285714,7
3337,MRVI,Healthcare,Biotechnology,0.6666666666666666,3
3338,MRVL,Technology,Semiconductors,0.6086956521739131,23
3339,MRX,Financial Services,Capital Markets,,0
3340,MS,Financial Services,Capital Markets,0.5806451612903226,31
3341,MSAI,Technology,Software—Infrastructure,0.5,2
3342,MSB,Basic Materials,Steel,0.6274509803921569,51
3343,MSBI,Financial Services,Banks—Regional,0.5714285714285714,7
3344,MSBIP,Financial Services,Banks—Regional,1.0,1
3345,MSC,Consumer Cyclical,Resorts & Casinos,0.4,5
3346,MSCI,Financial Services,Financial Data & Stock Exchanges,0.625,16
3347,MSD,Financial Services,Asset Management,0.6,30
3348,MSDL,,,,0
3349,MSEX,Utilities,Utilities—Regulated Water,0.47058823529411764,51
3350,MSGE,Consumer Cyclical,Leisure,,0
3351,MSGM,Communication Services,Electronic Gaming & Multimedia,0.6666666666666666,3
3352,MSGS,Communication Services,Entertainment,0.625,8
3353,MSI,Technology,Communication Equipment,0.5483870967741935,62
3354,MSM,Industrials,Industrial Distribution,0.75,28
3355,MSN,Technology,Consumer Electronics,0.5517241379310345,29
3356,MSS,Consumer Defensive,Grocery Stores,,0
3357,MSSA,Financial Services,Shell Companies,0.0,1
3358,MSSAU,Financial Services,Shell Companies,0.5,2
3359,MTA,Basic Materials,Other Precious Metals & Mining,0.6428571428571429,14
3360,MTAL,Basic Materials,Copper,1.0,2
3361,MTB,Financial Services,Banks—Regional,0.6363636363636364,44
3362,MTBpH,,,1.0,2
3363,MTC,Technology,Software—Application,0.6,5
3364,MTCH,Communication Services,Internet Content & Information,0.4838709677419355,31
3365,MTD,Healthcare,Diagnostics & Research,0.6538461538461539,26
3366,MTDR,Energy,Oil & Gas E&P,0.25,12
3367,MTEM,Healthcare,Biotechnology,0.6842105263157895,19
3368,MTEN,Industrials,Metal Fabrication,,0
3369,MTEX,Consumer Defensive,Food Distribution,0.6,25
3370,MTG,Financial Services,Insurance—Specialty,0.625,32
3371,MTH,Consumer Cyclical,Residential Construction,0.6571428571428571,35
3372,MTLS,Technology,Software—Application,0.3333333333333333,9
3373,MTN,Consumer Cyclical,Resorts & Casinos,0.4444444444444444,27
3374,MTNB,Healthcare,Biotechnology,0.3333333333333333,9
3375,MTR,Energy,Oil & Gas E&P,0.4772727272727273,44
3376,MTRX,Industrials,Engineering & Construction,0.6060606060606061,33
3377,MTSI,Technology,Semiconductors,0.5833333333333334,12
3378,MTTR,Technology,Software—Application,0.6666666666666666,3
3379,MTUL,,,0.3333333333333333,3
3380,MTUS,Basic Materials,Steel,0.7777777777777778,9
3381,MTW,Industrials,Farm & Heavy Construction Machinery,0.7647058823529411,34
3382,MTX,Basic Materials,Specialty Chemicals,0.6451612903225806,31
3383,MTZ,Industrials,Engineering & Construction,0.6470588235294118,51
3384,MU,Technology,Semiconductors,0.6153846153846154,39
3385,MUC,Financial Services,Asset Management,0.5769230769230769,26
3386,MUE,Financial Services,Asset Management,0.52,25
3387,MUFG,Financial Services,Banks—Diversified,0.5652173913043478,23
3388,MUI,Financial Services,Asset Management,0.55,20
3389,MUJ,Financial Services,Asset Management,0.5,26
3390,MULN,Consumer Cyclical,Auto Manufacturers,0.4666666666666667,15
3391,MUR,Energy,Oil & Gas E&P,0.5454545454545454,44
3392,MURA,Healthcare,Biotechnology,,0
3393,MUSA,Consumer Cyclical,Specialty Retail,0.1,10
3394,MVBF,Financial Services,Banks—Regional,0.36363636363636365,11
3395,MVF,Financial Services,Asset Management,0.4857142857142857,35
3396,MVIS,Technology,Scientific & Technical Instruments,0.48148148148148145,27
3397,MVO,Energy,Oil & Gas E&P,0.47058823529411764,17
3398,MVRL,,,0.6666666666666666,3
3399,MVST,Industrials,Electrical Equipment & Parts,0.2,5
3400,MVT,Financial Services,Asset Management,0.4838709677419355,31
3401,MWA,Industrials,Specialty Industrial Machinery,0.4117647058823529,17
3402,MWG,Industrials,Rental & Leasing Services,1.0,1
3403,MXC,Energy,Oil & Gas E&P,0.5172413793103449,29
3404,MXCT,Healthcare,Medical Devices,0.5,2
3405,MXE,Financial Services,Asset Management,0.7272727272727273,33
3406,MXF,Financial Services,Asset Management,0.6428571428571429,42
3407,MXL,Technology,Semiconductors,0.6428571428571429,14
3408,MYD,Financial Services,Asset Management,0.5625,32
3409,MYE,Consumer Cyclical,Packaging & Containers,0.6363636363636364,44
3410,MYFW,Financial Services,Banks—Regional,0.6,5
3411,MYGN,Healthcare,Diagnostics & Research,0.5357142857142857,28
3412,MYN,Financial Services,Asset Management,0.46875,32
3413,MYNA,Technology,Communication Equipment,1.0,2
3414,MYND,Consumer Defensive,Education & Training Services,0.16666666666666666,6
3415,MYNZ,Healthcare,Diagnostics & Research,0.5,2
3416,MYO,Healthcare,Medical Devices,0.5,6
3417,MYPS,Communication Services,Electronic Gaming & Multimedia,1.0,3
3418,MYRG,Industrials,Engineering & Construction,0.6,15
3419,MYSZ,Technology,Software—Application,0.2857142857142857,7
3420,MYTE,Consumer Cyclical,Luxury Goods,0.3333333333333333,3
3421,NAAS,Consumer Cyclical,Specialty Retail,0.5,6
3422,NABL,Technology,Information Technology Services,0.5,2
3423,NAC,Financial Services,Asset Management,0.4583333333333333,24
3424,NAD,Financial Services,Asset Management,0.4583333333333333,24
3425,NAII,Consumer Defensive,Packaged Foods,0.4666666666666667,30
3426,NAK,Basic Materials,Other Industrial Metals & Mining,0.6363636363636364,22
3427,NAMS,Healthcare,Biotechnology,1.0,3
3428,NAN,Financial Services,Asset Management,0.5833333333333334,24
3429,NAOV,Healthcare,Medical Devices,0.25,8
3430,NARI,Healthcare,Medical Devices,0.3333333333333333,3
3431,NAT,Energy,Oil & Gas Midstream,0.6538461538461539,26
3432,NATH,Consumer Cyclical,Restaurants,0.4838709677419355,31
3433,NATL,Technology,Software—Application,,0
3434,NATR,Consumer Defensive,Packaged Foods,0.35714285714285715,14
3435,NAUT,Healthcare,Biotechnology,0.6666666666666666,3
3436,NAVI,Financial Services,Credit Services,0.6,10
3437,NAZ,Financial Services,Asset Management,0.5806451612903226,31
3438,NB,Basic Materials,Other Industrial Metals & Mining,0.0,1
3439,NBBK,Financial Services,Banks—Regional,,0
3440,NBH,Financial Services,Asset Management,0.5714285714285714,21
3441,NBHC,Financial Services,Banks—Regional,0.45454545454545453,11
3442,NBIS,Communication Services,Internet Content & Information,0.4166666666666667,12
3443,NBIX,Healthcare,Drug Manufacturers—Specialty & Generic,0.48148148148148145,27
3444,NBN,Financial Services,Banks—Regional,0.5277777777777778,36
3445,NBR,Energy,Oil & Gas Drilling,0.6862745098039216,51
3446,NBTB,Financial Services,Banks—Regional,0.40625,32
3447,NBTX,Healthcare,Biotechnology,0.0,3
3448,NBY,Healthcare,Biotechnology,0.5625,16
3449,NC,Energy,Thermal Coal,0.6304347826086957,46
3450,NCA,Financial Services,Asset Management,0.4722222222222222,36
3451,NCDL,,,,0
3452,NCI,Consumer Cyclical,Apparel Manufacturing,,0
3453,NCL,Consumer Cyclical,"Furnishings, Fixtures & Appliances",,0
3454,NCLH,Consumer Cyclical,Travel Services,0.45454545454545453,11
3455,NCMI,Communication Services,Advertising Agencies,0.5294117647058824,17
3456,NCNA,Healthcare,Biotechnology,0.5,6
3457,NCNO,Technology,Software—Application,0.0,3
3458,NCPL,Financial Services,Capital Markets,0.5882352941176471,17
3459,NCRA,Consumer Defensive,Packaged Foods,0.6666666666666666,3
3460,NCSM,Energy,Oil & Gas Equipment & Services,0.5714285714285714,7
3461,NCTY,Financial Services,Capital Markets,0.5789473684210527,19
3462,NCV,Financial Services,Asset Management,0.6666666666666666,21
3463,NCZ,Financial Services,Asset Management,0.7,20
3464,NDLS,Consumer Cyclical,Restaurants,0.7,10
3465,NDMO,,,0.6666666666666666,3
3466,NDP,Financial Services,Asset Management,0.5454545454545454,11
3467,NDRA,Healthcare,Diagnostics & Research,0.3333333333333333,6
3468,NDSN,Industrials,Specialty Industrial Machinery,0.5454545454545454,44
3469,NE,Energy,Oil & Gas Drilling,0.0,2
3470,NEA,Financial Services,Asset Management,0.5238095238095238,21
3471,NECB,Financial Services,Banks—Regional,0.5294117647058824,17
3472,NEE,Utilities,Utilities—Regulated Electric,0.47058823529411764,51
3473,NEGG,Consumer Cyclical,Internet Retail,0.7857142857142857,14
3474,NEM,Basic Materials,Gold,0.5454545454545454,44
3475,NEN,Real Estate,Real Estate Services,0.6388888888888888,36
3476,NEO,Healthcare,Diagnostics & Research,0.4,20
3477,NEOG,Healthcare,Diagnostics & Research,0.4117647058823529,34
3478,NEON,Technology,Electronic Components,0.5428571428571428,35
3479,NEOV,Industrials,Electrical Equipment & Parts,0.0,3
3480,NEPH,Healthcare,Medical Instruments & Supplies,0.42105263157894735,19
3481,NERV,Healthcare,Biotechnology,0.5555555555555556,9
3482,NET,Technology,Software—Infrastructure,0.5,4
3483,NETD,Financial Services,Shell Companies,,0
3484,NETDU,Financial Services,Shell Companies,,0
3485,NEU,Basic Materials,Specialty Chemicals,0.6590909090909091,44
3486,NEUE,Healthcare,Healthcare Plans,0.5,2
3487,NEWP,Basic Materials,Other Precious Metals & Mining,0.6,15
3488,NEWT,Financial Services,Banks—Regional,0.4782608695652174,23
3489,NEWTI,,,,0
3490,NEWTZ,,,0.6666666666666666,3
3491,NEXA,Basic Materials,Other Industrial Metals & Mining,0.8333333333333334,6
3492,NEXN,Communication Services,Advertising Agencies,1.0,2
3493,NEXT,Energy,Oil & Gas E&P,0.25,8
3494,NFBK,Financial Services,Banks—Regional,0.4375,16
3495,NFE,Utilities,Utilities—Regulated Gas,0.2,5
3496,NFG,Energy,Oil & Gas Integrated,0.54,50
3497,NFJ,Financial Services,Asset Management,0.7368421052631579,19
3498,NFLX,Communication Services,Entertainment,0.5238095238095238,21
3499,NG,Basic Materials,Gold,0.65,20
3500,NGD,Basic Materials,Gold,0.631578947368421,19
3501,NGG,Utilities,Utilities—Regulated Electric,0.6111111111111112,18
3502,NGL,Energy,Oil & Gas Midstream,0.5833333333333334,12
3503,NGNE,Healthcare,Biotechnology,0.8,10
3504,NGVC,Consumer Defensive,Grocery Stores,0.7272727272727273,11
3505,NGVT,Basic Materials,Specialty Chemicals,0.42857142857142855,7
3506,NHC,Healthcare,Medical Care Facilities,0.4864864864864865,37
3507,NHI,Real Estate,REIT—Healthcare Facilities,0.4375,32
3508,NHS,Financial Services,Asset Management,0.45,20
3509,NHTC,Consumer Cyclical,Internet Retail,0.6071428571428571,28
3510,NI,Utilities,Utilities—Regulated Gas,0.6078431372549019,51
3511,NIC,Financial Services,Banks—Regional,0.6,10
3512,NICE,Technology,Software—Application,0.5357142857142857,28
3513,NIE,Financial Services,Asset Management,0.5882352941176471,17
3514,NIM,Financial Services,Asset Management,0.4838709677419355,31
3515,NINE,Energy,Oil & Gas Equipment & Services,0.3333333333333333,6
3516,NIO,Consumer Cyclical,Auto Manufacturers,0.4,5
3517,NISN,Financial Services,Credit Services,0.42857142857142855,7
3518,NITO,Basic Materials,Agricultural Inputs,0.46153846153846156,13
3519,NIU,Consumer Cyclical,Auto Manufacturers,0.4,5
3520,NIVF,,,0.5,2
3521,NKE,Consumer Cyclical,Footwear & Accessories,0.5116279069767442,43
3522,NKGN,Healthcare,Biotechnology,,0
3523,NKLA,Industrials,Farm & Heavy Construction Machinery,0.2,5
3524,NKSH,Financial Services,Banks—Regional,0.4166666666666667,24
3525,NKTR,Healthcare,Biotechnology,0.6551724137931034,29
3526,NKTX,Healthcare,Biotechnology,0.6666666666666666,3
3527,NKX,Financial Services,Asset Management,0.5238095238095238,21
3528,NL,Industrials,Security & Protection Services,0.5681818181818182,44
3529,NLOP,Real Estate,REIT—Office,,0
3530,NLY,Real Estate,REIT—Mortgage,0.7307692307692307,26
3531,NMAI,,,1.0,2
3532,NMCO,Financial Services,Asset Management,0.75,4
3533,NMFC,Financial Services,Asset Management,0.5,12
3534,NMFCZ,,,,0
3535,NMG,Basic Materials,Other Industrial Metals & Mining,0.6666666666666666,3
3536,NMI,Financial Services,Asset Management,0.6,35
3537,NMIH,Financial Services,Insurance—Specialty,0.2,10
3538,NML,Financial Services,Asset Management,0.45454545454545453,11
3539,NMM,Industrials,Marine Shipping,0.6875,16
3540,NMR,Financial Services,Capital Markets,0.6363636363636364,22
3541,NMRA,Healthcare,Biotechnology,,0
3542,NMRK,Real Estate,Real Estate Services,0.6666666666666666,6
3543,NMS,Financial Services,Asset Management,0.6666666666666666,9
3544,NMT,Financial Services,Asset Management,0.45161290322580644,31
3545,NMZ,Financial Services,Asset Management,0.65,20
3546,NN,Technology,Software—Infrastructure,0.3333333333333333,3
3547,NNBR,Industrials,Conglomerates,0.5666666666666667,30
3548,NNDM,Technology,Computer Hardware,0.25,8
3549,NNI,Financial Services,Credit Services,0.4,20
3550,NNN,Real Estate,REIT—Retail,0.5128205128205128,39
3551,NNOX,Healthcare,Medical Devices,0.3333333333333333,3
3552,NNVC,Healthcare,Biotechnology,0.5555555555555556,18
3553,NOA,Energy,Oil & Gas Equipment & Services,0.5294117647058824,17
3554,NOAH,Financial Services,Asset Management,0.7692307692307693,13
3555,NOC,Industrials,Aerospace & Defense,0.5952380952380952,42
3556,NODK,Financial Services,Insurance—Property & Casualty,0.42857142857142855,7
